Record ID,Company name,Phone Number,Company owner,Lead Status,Clay score,Country,Associated Note,Current Software ,Current Software Contract End Date,Core service,Industry_,Accounting software (US),Accounting Software (UK and ANZ),Accounting Software UK,Client Use Case,Associated Note IDs,Company Domain Name
26876326829,FASCO - Fire and Security Company, +1 317-412-5539,Lacy Radziej,Live deal,80,United States,":us: Outbound Discovery Booked :us: Company: FASCO Software: PDF forms - compliance engine Accounting: Quickbooks Online Struggles/Needs: growing fast and need a portal to handle all the data, very interested in the NFPA forms, compliance engine, scheduling, etc Users: 7 techs, a couple back office Services Offered: sprinkler, alarms, extinguishers - service, install, maintenance - & security   Date: 8/7 at 9am central (pax and i will take it at the airport and i warned him and the owners) Booked With: @Paxton & both owners",None (N/A),,Service & Maintenance,Fire & Security,QB online,,,,84809094298,trustfasco.com
26880560455,Lucas Fire and Safety, +1 765-652-0838,Lacy Radziej,Live deal,90,United States,,,,50/50 ,Fire,,,,,,lucasfireandsafety.com
26871490660,Allstate Fire Equipment Midwest, +1 816-463-2672,Paxton Rice,Live deal,95,United States,,,,50/50 ,Fire,,,,,,allstatefiremidwest.com
25752108397,"VSC Fire & Security, Inc.", +1 301-575-1500,Tommy Haake,Live deal,85,United States,,,,50/50 ,Fire & Security,,,,,,vscfs.com
25737313821,Spartan Fire Protection, +1 832-904-9086,Regan Ostler (Deactivated User),Live deal,95,United States,,Other,,50/50 ,Other,Other,,,,,spartanfirepro.com
25779218811,APFE Corp., +1 866-323-0386,Victoria Bradbury,Live deal,115,United States,,Custom Software,,Service & Maintenance,Fire,,,,,,apfecorp.com
25747748106,Sure Fire Protection, +1 510-490-7873,Victoria Bradbury,Live deal,105,United States, @Victoria Bradbury did you source this yourself?,Service Trade,,Service & Maintenance,Fire,,,,,74605820290,surefireprotection.com
25606072498,On Site Fire Protection Services Ltd., +1 780-490-5254,Tiernan Day,Live deal,95,Canada,,,,50/50 ,Fire,,,,,,onsitefirepro.ca
25315864867,Shield Fire Protection Inc, 949.388.6556,Tommy Haake,Live deal,105,United States,"Discovery script - Billy Source: Met with: Users:  12 techs + 5 office Pains: Accounting:  QBO Software: ST Type: Services: Timeline: Next Step: Follow Up Email Sent: Next Step Booked: 10th october it's up - Struggles/Needs: told me ST is revamping their inspection platform but wont be rolled out until January -not using the inspection side of ST because he says it’s terrible -business is primarily inspections and need an intuitive platform -iphone app - no tablets -photos of inspections -help with compliance engine -help with reporting and ability to adjust reports after inspection -multiple techs to work on same job Services Offered: sprinkler, hydrants, pumps, and standpipes Date: 8/6 @ 3pm MST",Service Trade,,Service & Maintenance,Fire,QB online,,,,85165104897,shieldfireprotection.com
25110621306,Regal Fire Protection, +1 440-462-8683,Lacy Radziej,Live deal,105,United States,"meeting with Steve - accounting person couldnt make it today looked into custom software - hes used ST PDF & shared cal extensive growth in the last 7 months due to contract work (CHMS? - 13 buildings for them right now) install, inspections QB desktop didnt catch how many techs - 3 trucks right now app is huge - reports is huge in the field - signature (SOD payment?) streamlining for the techs - less for steve to do at the end of the day workflow - AHJs of the world, invoice, compliance engine - some but not all steve has his admin do the compliance engine - but he also helps when needed 1 guy - fire tech training - license other guys are in the program right now 3 techs, 2 back office, and the owner (steve);Regal Fire – Notes Founded: 2023 Primary focus: Inspection & service work (fire protection industry) Software: Using a custom in-house platform for the last 4 months Handles tracking, paperwork, invoicing Developed over 7 months by a friend Fully tablet-based for field use Technician workflow: Issued tablets for all tasks Platform built to streamline technician duties Industry knowledge: Familiar with platforms like ServiceTrade Chose custom solution tailored to their operations Where Work Comes From Cintas // 3rd party Vendors so they are sub contracted.",None (N/A),,Service & Maintenance,Fire,QB desktop,,,,84661113958;77680958281,regalfireprotection.com
25112840882,Boyer Fire Protection, +1 314-241-9944,Paxton Rice,Live deal,110,United States,,,,50/50 ,Fire,,,,,,boyerfire.com
25082293657,Westman Fire Protection, +1 204-402-0909,Tiernan Day,Live deal,105,Canada,,Other,,Service & Maintenance,Fire,,,,,,westmanfire.com
23931832868,"Alarmspecialists, Inc.", +1 303-986-5900,Daniela Richter,Live deal,95,United States,,Service Trade,,50/50 ,Fire & Security,,,,,,alarmspec.com
22976468148,Procon Fire & Safety, +1 314-205-1248,Paxton Rice,Live deal,110,United States,,,,Service & Maintenance,Fire,,,,,,proconfire.com
22994511669,Borem Fire Protection, +1 863-606-6352,Alex Yung,Live deal,120,United States,"Been through software sales Need support High pressure sales and no time to try it out - front crm software Tried simpro and another, positively hate service trade who they use right now, tried inspect point Been with service trade for 6 years, extremely slow to fix problems and make improvements on it Lot of basic stuff like running reports to see what jobs they did last week Reporting is extremely detailed but doesn’t have basic stuff No body has a good map function which is why he can’t get rid of them yet Double entry/clicking when putting in a new customer Putting peoples name instead of Mostly extinguishers and kitchen systems Quickbooks Would want a demo Show extinguisher list with serial numbers 21 FTEs - 7 techs and 2 trainees / office is grossly overstaffed 9 in office - 10 users minimum Paying 9,000 a year for service trade Said if we are good to him he will be the best cheerleader",Other,,Service & Maintenance,Fire,QB online,,,,61773923192,boremfire.com
22988903708,Aish Fire Protection Co., +1 732-367-1444,Chandler Sanders,Live deal,100,United States,"135 pricing and 4x - next step is with boss to see if he likes it and wants to schedule in some time. follow up end of week.;Smart service- not great, just not very dted doesn't have a lot of what they need from it. Specifically doing reports and things like that. Use it to schedule posting work orders to billing through QuickBooks issue is its setup to do the billing, but its not easy to use to the billing side of things. -Have 4 people in the back office and 5 or 6 out in the field QuickBooks desktop- Middle of the process on new software. -just her, best email Rebecca@aishfireprotection.com _office Manager Ember and another one it might have been us. -Profit zoom is the other one she was looking at",Other,,Service & Maintenance,Fire,,,,,82841231632;81955629914,aishfireprotection.com
22859784769,FAST Fire, +1 720-480-4647,Daniela Richter,Live deal,85,United States,,Simpro; Building Reports,,50/50 ,Fire & Security,QB online,,,,,www.fastfireinc.com
22699171881,Capitol Fire Sprinkler Co Inc, +1 718-533-6800,Sophie Parker,Live deal,110,United States,,,,50/50 ,Fire,,,,,,capitolfire.com
22026887075,Triangle Fire Protection Inc, +1 717-241-9662,Chandler Sanders,Live deal,115,United States,,Unknown,,50/50 ,Fire,,,,,,trianglefireprotection.com
23840462348,Smart Systems Technology Inc. (SST) - Irvine, +1 949-367-9375,Victoria Bradbury,Live deal,75,United States,"Discovery script - Billy Source: victoria Met with: service manager - manages the fire alarm and access control - commercial security and insectio Users: 2 inspection techs, 8 service techs, 4 office staff, 5 including him Pains: using windows folders, tracking on excel forms - not seeing what is going on in the field with their techs - excel form at the end of an inspection - ease of use - database is clinky - they are all on excel - can't input all new data Software: Accounting: great plains Type: Services: alarm and security Timeline: a hundred hoops to jump through - Next Step: Follow Up Email Sent: Next Step Booked: audio and video is one brother - includes production homes -inventoryk payroll - using GP - taxes - would need to see it first fighting techs for pictures Struggles/Needs: Currently relying on a dated internal system created by the ops manager years ago. No inspection-specific software in place. Accounting software is also in transition. Likely opportunity to modernize operations and improve tech tracking and reporting.;Company: Smart Systems Technology Inc. Software: Custom in-house tracking system Accounting: Great Plains - switching to another software soon Struggles/Needs: Currently relying on a dated internal system created by the ops manager years ago. No inspection-specific software in place. Accounting software is also in transition. Likely opportunity to modernize operations and improve tech tracking and reporting. Users: 8 techs Services Offered: Alarm and Security Date: 7/31 Booked With: @Billy Remmington Hubspot Link: https://app.hubspot.com/contacts/4454113/record/0-2/23840462348;""Perfect, I'll send the invite over for tomorrow at 10am PT. Just a couple of things to help prep for the demo: -How many techs do you have? -Last time we talked, you mentioned using custom software, what's the main reason you're looking to switch? -Do you use any accounting software?""",None (N/A),,Service & Maintenance,Security & Alarms,Other,,,,84720359091;84660706357;84657966896,sstsun.com
21575945120,Fire Protection Specialists, +1 800-658-9463,Paxton Rice,Live deal,120,United States,,Service Fusion,,50/50 ,Fire,QB online,,,,,fpsweb.net
21659852920,Foothill Fire Protection, +1 707-615-3806,Scott MacRitchie,Live deal,90,United States, @Anthony Del Mastro FYI,Service Trade,,50/50 ,Fire,Other,,,,55316029961,ffprotection.com
20375708204,Interstate Fire Protection, +1 603-356-2407,Sophie Parker,Live deal,110,United States,reached out to mike over email to set up a call to get status update,Service Trade,,50/50 ,Fire,,,,,78647647752,interstatefire.com
18780031122,Commercial Fire Protection,9252348282,Scott MacRitchie,Live deal,20,United States,gonna talk to him today,None (N/A),,Service & Maintenance,Fire,Sage Intact,Sage Intact ,,,76426590823,fireprotected.com
35153337468,Firehouse Solutions,18333473473,Daniela Richter,Lost deal,0,United States,,,,Service & Maintenance,Fire,,,,,,fhs-az.com
34115333695,Guidant Power,,Scott MacRitchie,Lost deal,0,United States,,,,Other,Fire,,,,,,www.guidantpower.com
33123955464,MN Fire and Security LLC,,Chandler Sanders,Lost deal,80,United States,They got 10 PPL 2 owners 6 Techs Lisa is in the office. Another person that handles scheduling Another person that schedules They are currently using Field Pulse Not Fire specific QuickBooks,None (N/A); Unknown,,Service & Maintenance,Fire & Security,QB online,,,,78647093020,mnfireandsecurity.com
33086827673,Safe and Sound Fire Protected LLC,,Victoria Bradbury,Lost deal,35,United States,"Wendy Ho is also the DM for this Company: https://app.hubspot.com/contacts/4454113/record/0-2/21659896979?taskId=81328095376 we would be a fit for this company too, so maybe ask her why they have no software at san fran fire protection;texted wendy",None (N/A),,Other,Fire & Security,QB online,Quickbook,,,82451558440;79301829756,safeandsound.tv
31462448555,Guardian Fire Equipment INC,,Tommy Haake,Lost deal,35,United States,,,,Service & Maintenance,Fire,,,,,,guardianfire.com
31286478966,Fuzion Fire Inc., +1 905-397-0023,Tiernan Day,Lost deal,115,Canada,,None (N/A),,50/50 ,Fire,QB online,,,,,fuzionfire.ca
31293605760,Sentry Fire Protection Services, +1 519-383-8880,Victoria Bradbury,Lost deal,75,Canada,"texted luke today asking where we stand so that can get next step booked in or hit pause;30 techs 8-10 admin ppl wants to get awat from paper world sales orders and quoting on paper schedules thru sales orders and icloud calendar using foundation 3000. wants to dump foundation to eventually use qb richard control tech referred him and had raving reviews about us has demoed with all the softwares. Said none of them have the integrations that he wants, or they have inventory limitations or limitations within the scheduling or reporting has demoed with buildops, salesforce, jobber, servicetrade, inspectpoint and others some install but mostly service and inspection",None (N/A),,Service & Maintenance,Fire,Foundation,,,,82903279473;79211045816,sentryfire.ca
31078945708,Safeway Fire,,Paxton Rice,Lost deal,105,Canada, @Hunter Higgins need notes here please.,,,,,,Quickbooks Online,,,75667851545,safewayfire.com
31042582812,lakeview Fire,,Scott MacRitchie,Lost deal,35,Canada,,,,Service & Maintenance,Fire,,,,,,lakeviewfire.ca
30902094379,TouchDown Fire,,Victoria Bradbury,Lost deal,90,United States,,Other,,Service & Maintenance,Fire,QB desktop,,,,,touchdownfire.com
30781057598,ASAP Fire Protection, +1 346-537-3473,Daniela Richter,Lost deal,90,United States,,Inspect Point,,50/50 ,Fire,,,,,,asapfireprotection.com
30795088697,Frontier Fire Protection, +1 805-376-9076,Victoria Bradbury,Lost deal,90,United States,,,,50/50 ,Fire,,,,,,ffpfire.com
30794781504,Los Padres Fire Protection, +1 805-928-4628,Victoria Bradbury,Lost deal,95,United States,,,,50/50 ,Fire,,,,,,lospadresfirepro.com
30794111091,Alpine Alarm, +1 866-804-2698,Victoria Bradbury,Lost deal,95,United States,email responder said OOO from 5/17-5/26 for wedding and assuming honey moon after. Probably not going to pick back up until Juneish;Robert Minarich added me on linkedin,Buildops; Inspect Point,,Service & Maintenance,Fire & Security,QB online,,,,79422899604;77504785227,alpinealarm.com
30782451574,U.S. Fire Protection, +1 818-394-9062,Victoria Bradbury,Lost deal,95,United States,,,,50/50 ,Fire,,,,,,usfireprotectioninc.com
30377039781,"Residential & Commercial Fire Protection, Inc.", +1 301-843-6025,Daniela Richter,Lost deal,90,United States,12x135 and 3x onboardign prcing,,,50/50 ,Fire,,,,,82850712968,residentialandcommercialfire.com
30248374040,Allstate Fire Midwest,,Regan Ostler (Deactivated User),Lost deal,35,United States,,,,50/50 ,Fire & Security,,,,,,allstatetexasfire.com
30248434069,King Fire Systems,,Scott MacRitchie,Lost deal,115,United States,,,,Service & Maintenance,Fire,,,,,,kfshawaii.com
28240675346,Vortec Fire Protection, +1 647-404-7999,Jack Young,Lost deal,110,Canada,Company: Vortec Fire Current Software: QBO for PM and mixture of excel pen paper How They Found Uptick: Googling @Aimen Chouchane Deal/Timeline: 3 weeks to make a decision Accounting: QBO Struggles/Needs: Users: 6-9 users / 3 vans and 5 install (only need time/calendar) - 3 BO with a potential for 3 additional BO,,,50/50 ,,,,,,68438135872,vortecfire.com
26874109289,"Prestige Fire Protection, Inc.", +1 954-706-7200,Tommy Haake,Lost deal,95,United States, @Tommy Haake there is no disco deal here -- was it booked via chili?,,,50/50 ,Fire,QB online,,,,76761381895,prestigefiresuppression.com
26871802007,Legacy Fire Protection, +1 813-982-2048,Tommy Haake,Lost deal,90,United States,cancelled indepth with his wife. Basically her and him decided the price wasnt worth it. but couldnt convince them to see everything to then decide.;Indepth scheduled for friday;@Hunter Higgins please update/add notes to this deal,,,Service & Maintenance,Fire & Security,,,,,76584435890;75673592749;75667195990,gasfireprotection.com
26886139750,Taino, +1 804-451-9859,Hunter Higgins,Lost deal,95,United States,"DISCOVERY RUN Customer/Location: Taino Fire / Omar Personnel/Title: Omar/ Owner Event: Discovery Lead Source: Hunter Result: Reason: Next Step: Meeting Summary Core Business/When They Started: Kitchen Systems, Extinguishers, Special Hazards (dry and clean) Kitchen systems are big Size of Business/Techs vs. Office: 3 in the field 3 office people and 2 shop (6 year and 12 year) Current Software, Operations: Pen and Paper , Operational Process, Current State: Inspections quoted with: Tracking recurring inspections with: Schedule with: Techs run inspections/create reports on: Deficiencies are marked and tracked with: Deficiencies are quoted with: Current Software, Accounting: Quickbooks Online Likes About Current: Dislikes About Current: Gotta have it feature, that I don't have now: Streamline everything Quotes and deficiencies, from the office   ""get one more inspection a day"" Routines page, for recurring work Product Blocker: Timeline to Purchase/Have they been looking?:",,,50/50 ,Fire,QB online,,,,69878114819,tainofireprotection.com
26873180512,Action Fire & Safety, +1 850-682-2150,Tommy Haake,Lost deal,95,United States,,,,50/50 ,Fire,QB desktop,,,,,actionfiresafetyfl.com
26876638235,Fire Solutions, +1 314-772-1637,Tiernan Day,Lost deal,85,United States,"04/24/2025: This Account is great, we gotta keep digging but great convo with Andy (CEO) as he doesn't really handle the inspection and service side. Kevin and Scott both do. We talked to Scott in the past, crazy knowledgeable and down to earth. Definitely keep this account on our Radar @Paxton Rice",Inspect Point,,Installation,Fire with Security,Computer Eaze,,,,77795337764,fsi-stl.com
26873331586,Layton Fire Control Inc., +1 217-347-3030,Lacy Radziej,Lost deal,90,United States,"Source: Lacy - Met with: Kaleb, Shelby & Chelsea & Sam Users: 1 in the office - she's her the boss - kaleb and shelby - 3 and looking to grow - have a fourth person - servicing. - Pains: need to keep track - building a base from manual to digital and build accounts started a year ago using the compliance engine locally - have to scan documents in - want to do an inspection in the office. - tome consuming is writing out the paper invoices and the compliance engine paperwork and want to do it in a click ni the field - always paper sheets and columns and spreadhseets - lines and scribbles with pens - wants to see everything from the last year - replace - picture tear down without all the scribble marks - spreadhseet for each location - make notes form that particular year - suppression compliance 70% extinguishers - 1 0r 2 fire systems Accounting: quickbooks online - Type: Services: Timeline: no urgency - Next Step: Follow Up Email Sent: Next Step Booked: Software: pen and paper Accounting: Quickbooks Desktop Struggles/Needs: they want to grow - currently at the minimum for users but want to see growth and use an all in one platform to help them get there compliance engine is huge need to be able to work on android and apple Caleb remembered Uptick from a conference in STL and remembered Paxtons name Users: min - 2 techs in the field (getting a third), 2 back office Service/Install: Service mainly Commercial/Residential: commercial Date: 7/25 at 8:30 am central Booked with: @Paxton - chelsea been there since 2017 -;2 techs -JG",None (N/A),,Service & Maintenance,Fire,QB online,,,,84275754528;78256286070,laytonfirecontrol.com
25745848403,Fire Service Pros Inc, +1 910-992-7665,Tommy Haake,Lost deal,100,United States,said to get with him on thursday this week,,,Service & Maintenance,Fire,,,,,77022231086,fireserviceprosinc.com
25737313828,New England Fire Tech, +1 978-955-0337,Chandler Sanders,Lost deal,100,United States,,,,Service & Maintenance,Fire,,,,,,nefiretech.com
25778913592,www.bulwarkfireprotectiontx.net, +1 512-253-7968,Paxton Rice,Lost deal,100,United States,stick wiht inspectpoint since getting used to new software with techs and trying to see if can sell the company in year or so - will reach out then to try and bring us on board - raech out to him for june and july,,,Service & Maintenance,Other,,,,,70684451991,bulwarkfireprotectiontx.net
25779527179,Unlimited Sprinkler Fire Protection, +1 214-349-8444,Daniela Richter,Lost deal,100,United States,,,,50/50 ,Other,,,,,,unlimitedsprinkler.net
25736228695,Fire Guard Protection Systems, +1 334-541-3000,Hunter Higgins,Lost deal,100,United States,,None (N/A),,Service & Maintenance,Fire,QB online,,,,,fireguardprotect.com
25732756354,"Hi-Tech Fire Protection, LLC", +1 573-545-3143,Paxton Rice,Lost deal,105,United States,,,,50/50 ,Fire,,,,,,hi-techfireprotection.com
25751146364,Action Fire Pros, +1 800-550-2287,Daniela Richter,Lost deal,110,United States,John reschedule for may 28th;sent a linked in message,,,50/50 ,Other,,,,,79020405029;70072263743,actionfirepros.com
25514691655,American Fire Protection, +1 541-504-4969,Victoria Bradbury,Lost deal,100,United States,,,,50/50 ,Fire with Security,,,,,,allamericanfireprotect.com
25310969355,Apartment Fire Extinguisher Service Inc, +1 904-398-2030,Tommy Haake,Lost deal,100,United States,,None (N/A),,Service & Maintenance,Fire,QB online,,,,,firextinguisherjax.com
25110774552,Underwood Fire Equipment, +1 248-347-4975,Paxton Rice,Lost deal,110,United States,"Pump mfg, on hold w/ Jack Talk to Jack before contacting",,,Service & Maintenance,Fire with Security,,,,,85003827996,underwoodfire.com
25111949734,Van Wall Fire Protection Inc, +1 616-785-5000,Lacy Radziej,Lost deal,115,United States,,,,50/50 ,Fire,,,,,,vanwallfire.com
25114809857,D & H Fire Protection Co, +1 810-631-4855,Lacy Radziej,Lost deal,105,United States,"no tasks set for the future, whats going on? The disco was set to rescheulded but its clear that yall met that day. @Paxton Rice and @Scott MacRitchie since ur active on this account;DISCOVERY RUN Customer/Location: D+H Fire Personnel/Title: Kylie and Hannah Event: Discovery Lead Source: Pax cold outbound Result: Reason: Next Step: Meeting Summary Core Business/When They Started: Owners: Wayne and Jess in 2023 (early 50s) Pushing to make things more technical in the business Bought a group for inspections, using inspect point Size of Business/Techs vs. Office: -10 field to 35 all cross trained Current Software, Operations: -none Field Devices, IOS or Android: -no devices aside from foreman Operational Process, Current State: Inspections quoted with: excel Tracking recurring inspections with: excel Schedule with: Giant Schedule in conference room Techs run inspections/create reports on: Deficiencies are marked and tracked with: Deficiencies are quoted with: Current Software, Accounting: Sage 50 Likes About Current: Dislikes About Current: Gotta have it feature, that I don't have now: -need advanced scheduling, live -timesheets -documents -live job list, being able to associate documents with jobs Product Blocker: Timeline to Purchase/Have they been looking?:",,,50/50 ,Fire,,,,,78299022676;77268775472,dandhfire.com
25113414518,Adamson Fire Protection LLC, +1 937-712-3063,Lacy Radziej,Lost deal,110,United States,,,,Service & Maintenance,Fire,,,,,,adamsonfire.com
25078290201,Legacy Fire Safety 2.0, +1 604-888-1410,Tiernan Day,Lost deal,115,Canada,,,,50/50 ,Fire,,,,,,legacyfiresafety.com
23955449263,"Commercial Specialist, Inc", +1 970-241-0268,Daniela Richter,Lost deal,95,United States,,,,50/50 ,Fire & Security,,,,,,cswcfire.com
23944175223,Top T Alarms, +1 303-586-6345,Daniela Richter,Lost deal,90,United States,,,,Service & Maintenance,Fire,,,,,,toptalarms.com
23954381098,Superior Fire Protection, +1 970-765-0600,Sophie Parker,Lost deal,90,United States,need something here too @Hunter Higgins,,,50/50 ,Fire,,,,,75667208976,superiorfireco.com
23720960131,Platinum Fire Protection, +1 281-409-9524,Jack Young,Lost deal,95,United States,,Service Trade,,50/50 ,Other,QB online,,,,,www.platinumfire.us
23071138326,Freedom Fire & Security,833-337-8987,Daniela Richter,Lost deal,90,United States,,ZenFire,,Service & Maintenance,Fire with Security,Sage Intact,,,,,www.freedomfiretx.com
23042037067,"Yadkin Valley Fire Protection, Inc.", +1 336-472-1630,Hunter Higgins,Lost deal,100,United States,,,,Service & Maintenance,Fire,,,,,,www.yvfpi.com
22979794970,"First Line Fire Extinguisher - Madisonville, KY", +1 270-825-3795,Tommy Haake,Lost deal,100,United States,Denny Heft is owner,,,50/50 ,Fire,,,,,61197259605,firstlinefire.com
22995787033,Otter Commercial Services,(503) 233-8120,Regan Ostler (Deactivated User),Lost deal,85,United States,,,,Service & Maintenance,Fire & Security,,,,,,metropolitan-services.net
22999252757,"Alliance Fire Protection Services, Inc.",(770) 554-5004,Jack Young,Lost deal,100,United States,23 - techs 4 helpers 5 sales license Jan/Feb commit - February handover - mid month May/June - go live  ,Buildops,,50/50 ,Fire & Security,Sage Intact,,,,68671046717,alliancefire.com
22859778938,Absolute Fire Protection, +1 815-397-2500,Jack Young,Lost deal,40,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,Quickbooks,,,,absolute-fire.com
22560733536,Code 13,,Scott MacRitchie,Lost deal,15,United States,,None (N/A),,Service & Maintenance,Fire,,,,,,code13.co.uk
22032565775,SoCal PPE, +1 619-733-3808,Anthony Del Mastro,Lost deal,90,United States,,,,50/50 ,Fire with Security,,,,,,socalppe.com
22027830539,Eastern Fire Protection Services Inc., +1 301-261-0240,Jack Young,Lost deal,120,United States,,,,50/50 ,Fire,,,,,,easternfireprotection.com
22027686063,Tocco Building Systems,978-987-9049,Sophie Parker,Lost deal,75,United States,"DISCOVERY RUN Customer/Location: Personnel/Title: Event: Lead Source: Result: Reason: Next Step: Meeting Summary Core Business/When They Started: Size of Business/Techs vs. Office: 4 ficed techs 20 or so pull in. Current Software, Operations: Building REports inspect point has bulk add. Operational Process, Current State: Inspections quoted with: Tracking recurring inspections with: master spreadsheet Schedule with: sets up a month ahead, Techs run inspections/create reports on: Deficiencies are marked and tracked with: Deficiencies are quoted with: Current Software, Accounting: Foundation Likes About Current: reason for failure put appropriate nfpa code for deficiencies Dislikes About Current: having to use barcodes. Gotta have it feature, that I don't have now: turn around deficency, nfpa codes, record of completion Product Blocker: Timeline to Purchase/Have they been looking?:",,,,Fire,,,,,70391016788,toccocorp.com
33361113454,Spectrum Fire, +1 866-441-2421,Victoria Bradbury,Lost deal,105,United States,looked at out website 5/15;kennellie added me on linkedin,Service Trade,,Service & Maintenance,Fire,QB desktop,,,,79222200692;77640855836,spectrumforfireprotection.com
21834474016,AMC Fire Protection, +1 856-608-7878,Jack Young,Lost deal,110,United States,,Service Trade,,50/50 ,Fire,Other,,,,,amcfire.com
21815223058,Able Fire Prevention Corp, +1 866-934-0009,Sophie Parker,Lost deal,110,United States,"2126757777 - work number;now able fire - switched a year ago - using Service Trade - using for 2 years - invoicing wise it is tricky when try to switch invoices to quickbooks a lot of info from client does not transfer over - not that bad - technicians had issue pulling the assets like that - the new dispatch board is more clear and can circle an area and can give whatever is due on that area so keep technicians - dmurillo@ablefire.com, jvidal@ablefire.com2570 service 30 new install - tuesday at 9",Service Trade,,50/50 ,Fire & Security,,,,,58736765978;58733259287,ablefireprevention.com
21729799780,Shapiro Fire Protection Company, +1 215-675-9847,Jack Young,Lost deal,95,United States,,Building Reports,,50/50 ,Fire,QB desktop,,,,,shapirofire.com
21645806406,a-zfireprotection.com,,Jack Young,Lost deal,95,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,,,,,a-zfireprotection.com
21576050999,BDR Services Ltd, +1 204-586-8227,Tiernan Day,Lost deal,100,Canada,,,,50/50 ,Fire,Sage 50,,,,,bdrservices.ca
21575975715,Fire-X Sales & Service Corp, +1 301-714-1200,Jack Young,Lost deal,115,United States,Pitch to scott me going out there in person to get this guy on the phone,,,50/50 ,Fire,,,,,77498419806,fire-x.com
21575710524,"Taylor Fire Protection Services, LLC.", +1 907-373-1760,Tommy Haake,Lost deal,85,United States,,Other,,50/50 ,Fire & Security,Sage 100,,,,,taylorfire.com
21576228510,Keystone Fire and Security,(215) 641-0100,Jack Young,Lost deal,40,United States,,None (N/A),,Service & Maintenance,Fire,Other,,,,,keystonefire.com
21137611794,Fire Pump Systems,,Scott MacRitchie,Lost deal,115,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,,,,,firepumpsystems.co
20869242661,Legacyfiresafety,,Scott MacRitchie,Lost deal,100,United States,,Joyfill,,Service & Maintenance,Fire,QB online,,,,,legacyfiresafety.net
20868666417,Meridian Fire & Security LLC - Colorado Springs, +1 719-766-2520,Scott MacRitchie,Lost deal,95,United States,,Service Trade,,50/50 ,Fire & Security,QB online,,,,,meridianfire.com
20730857310,Able Fire Protection, +1 281-712-2152,Scott MacRitchie,Lost deal,105,United States,,None (N/A),,Service & Maintenance,Other,QB online,Quickbooks Online ,,,,ablefirepro.com
20698602558,Fire Etc.,619-525-7286,Scott MacRitchie,Lost deal,135,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,,,,,fire-etc.com
20700104613,AAA Fire Protection Services, +1 800-543-5556,Scott MacRitchie,Lost deal,125,United States,"77 total, 46 techs;Gina Brian Brent Kitchen suppression, fire sprinkler, extinguishers, gree. Majority inspection. Sub out alarms. 85 total (22 office) 40 licences  (80 users) Quickbooks - looking at moving to paycom Service Trade - 2015 WANTS Super easy to use. transparency with the clients. Always keen to see what else is out there to advance the business. PAINPOINTS Many ways to use it, everyone uses it differently. Was using device magic for forms",Service Trade,,50/50 ,Fire,QB desktop,,,,54811221932;54334182190,aaafireprotection.com
20375819270,A-1 Fire & Safety, +1 210-342-5518,Paxton Rice,Lost deal,115,United States,14 users Starting mid year - timeline 129 pricing given no onboarding reviewed,Other,,50/50 ,Other,,,,,68588850978,a-1fireandsafety.com
20283298936,CUSTOM SERVICE SOLUTIONS, +1 585-520-2810,Scott MacRitchie,Lost deal,95,United States,,None (N/A),,50/50 ,Fire,QB online,Quickbooks Online,,,,cssflys.com
20098359554,Firestop Systems,,Scott MacRitchie,Lost deal,105,United States,,None (N/A),,Service & Maintenance,Fire,Other,,,,,fireproofers.com
19668208784,Legacy Safety Group,,Scott MacRitchie,Lost deal,45,United States,,,,,Fire,,,,,,legacysafetygroup.com
19619172465,Denver Fire Protection LLC, +1 720-704-8905,Scott MacRitchie,Lost deal,95,United States,,Service Trade,,50/50 ,Fire,QB online,Quickbooks Online,,,,denverfireprotectioninc.com
19525075058,Western Fire Prevention,,Scott MacRitchie,Lost deal,25,United States,,Custom Software,,Service & Maintenance,Fire,,,,,,westernfireprevention.com
19388175964,Linked Alarm, +1 267-783-1290,Scott MacRitchie,Lost deal,105,United States,,None (N/A); Other,,Service & Maintenance,Fire & Security,,,,,,linkedalarm.com
19201056896,Phoenix Fire Systems Inc, +1 720-314-8932,Scott MacRitchie,Lost deal,30,United States,"Customer/Location: Phoenix Fire Systems - Denver Event: Discovery Phone Call Lead Source: Cold/Networking Event - SFPE Denver Chapter Result: In Person Demo Booked - March 12th Meeting Summary Core Business: 50/50 Service Inspection and Install Size of Business: 6 Users, 4 techs and 2 support (Much larger in Chicago Branch) Current Software, Operations: Ops Module of SAGE Current Software, Accounting: SAGE Likes about current: n/a Dislikes about current: Techs are missing detail due to poor process Gotta have it feature, that I don't have now: -Easy to use in the field, fill out a report -Inspection reports that don't feel like obstacles -Compliance engine integration",None (N/A),,Other,Fire,Sage 50,Sage 50,,,47948851061,phoenixfire.com
19069839884,"Compass Fire Protection, LLC",(253) 553-1440,Scott MacRitchie,Lost deal,100,United States,,Service Trade,,Service & Maintenance,Fire,QB online,Quickbooks Online,,,,compassfirenw.com
19036214595,Intelligrated Communications Inc, +1 623-243-3900,Scott MacRitchie,Lost deal,75,United States,,None (N/A),,Other,Fire & Security,,Quickbooks - Online,,,,ici-az.com
